,prompt,text,response,model,temperature,seed,true_value
112,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Якщо [PET_BOUNDARY]пташка[PET_BOUNDARY] вдарилася у вікно: що це означає за народними прикметами?",Якщо [PET_BOUNDARY]пташка[PET_BOUNDARY] вдарилася у вікно: що це означає за народними прикметами?,0,gpt-5-nano,1,2,0
113,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Зазначимо, що нещодавно в окупованому Бердянську вже [PET_BOUNDARY]прилітала[PET_BOUNDARY] «бавовна» до російських загарбників.","Зазначимо, що нещодавно в окупованому Бердянську вже [PET_BOUNDARY]прилітала[PET_BOUNDARY] «бавовна» до російських загарбників.",0,gpt-5-nano,1,2,1
114,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Йолька колишнім упевненим рухом поправила зачіску й [PET_BOUNDARY]припудрила носа[PET_BOUNDARY].",Йолька колишнім упевненим рухом поправила зачіску й [PET_BOUNDARY]припудрила носа[PET_BOUNDARY].,0,gpt-5-nano,1,2,0
115,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Комісія закликає національні органи влади застосувати максимальну гнучкість і забезпечити достатній персонал для[PET_BOUNDARY]прискорення процедур[PET_BOUNDARY] у пунктах пропуску.",Комісія закликає національні органи влади застосувати максимальну гнучкість і забезпечити достатній персонал для[PET_BOUNDARY]прискорення процедур[PET_BOUNDARY] у пунктах пропуску.,0,gpt-5-nano,1,2,0
116,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Коли вже той телемарафон, чому вони опів на третю ночі не показують новини. Проспали всю [PET_BOUNDARY]бавовну[PET_BOUNDARY]. Прокидайтеся!""","""Коли вже той телемарафон, чому вони опів на третю ночі не показують новини. Проспали всю [PET_BOUNDARY]бавовну[PET_BOUNDARY]. Прокидайтеся!""",0,gpt-5-nano,1,2,1
117,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:не дуже віриться в те, що це ЗСУ... але якщо то є так, то я просто всруся від сміху, щоб два Мі-24 - жигулі зі світу вертольотів - долетіли до Бєлгороду через фронт, через ПВО ""втарой арміі міра"", бехнаказано [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] по нафтобазі і улетіли у захід сонця ☠☠","не дуже віриться в те, що це ЗСУ... але якщо то є так, то я просто всруся від сміху, щоб два Мі-24 - жигулі зі світу вертольотів - долетіли до Бєлгороду через фронт, через ПВО ""втарой арміі міра"", бехнаказано [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] по нафтобазі і улетіли у захід сонця ☠☠",0,gpt-5-nano,1,2,1
118,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Коли ви вже дати почнете в заголовках ставити. Всі новини без дати [PET_BOUNDARY]мінусую[PET_BOUNDARY].",Коли ви вже дати почнете в заголовках ставити. Всі новини без дати [PET_BOUNDARY]мінусую[PET_BOUNDARY].,0,gpt-5-nano,1,2,1
119,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Температура грунту для тюльпанів не повинна перевищувати 10° С. Посаджені занадто рано цибулини більш [PET_BOUNDARY]схильні до хвороб[PET_BOUNDARY] , надто пізно - не встигають вкорениться до холодів і страждають взимку.","Температура грунту для тюльпанів не повинна перевищувати 10° С. Посаджені занадто рано цибулини більш [PET_BOUNDARY]схильні до хвороб[PET_BOUNDARY] , надто пізно - не встигають вкорениться до холодів і страждають взимку.",0,gpt-5-nano,1,2,1
120,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Російськомовні українці носять берці і захищають Україну [PET_BOUNDARY]на нулі[PET_BOUNDARY].",Російськомовні українці носять берці і захищають Україну [PET_BOUNDARY]на нулі[PET_BOUNDARY].,0,gpt-5-nano,1,2,1
121,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:750 [PET_BOUNDARY]пташок[PET_BOUNDARY] полетіли до наших захисників!",750 [PET_BOUNDARY]пташок[PET_BOUNDARY] полетіли до наших захисників!,0,gpt-5-nano,1,2,1
122,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Компост можна робити з багатьох харчових відходів, включаючи залишки від овочів, фруктів, яєчну шкаралупу, чайні пакетики і тощо. На додачу до цього, компостуються такі речовини як листя, трава, дрібне гілля, шматки шовку та [PET_BOUNDARY]бавовни[PET_BOUNDARY], стружка, газети та зола.""","""Компост можна робити з багатьох харчових відходів, включаючи залишки від овочів, фруктів, яєчну шкаралупу, чайні пакетики і тощо. На додачу до цього, компостуються такі речовини як листя, трава, дрібне гілля, шматки шовку та [PET_BOUNDARY]бавовни[PET_BOUNDARY], стружка, газети та зола.""",0,gpt-5-nano,1,2,0
123,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Через дві хвилини Луї Саа [PET_BOUNDARY]прийняв на груди[PET_BOUNDARY] пас Ріо Фердинанда і подвоїв перевагу ""МЮ"".","Через дві хвилини Луї Саа [PET_BOUNDARY]прийняв на груди[PET_BOUNDARY] пас Ріо Фердинанда і подвоїв перевагу ""МЮ"".",0,gpt-5-nano,1,2,0
124,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Нічого не змінилося й після 1933-го, тобто після приходу до влади Гітлера. Озброюватися йому ревно помагав Сталін, постачаючи необхідні для майбутньої війни ресурси – від нафти і залізної руди до [PET_BOUNDARY]бавовни[PET_BOUNDARY], й то за безцінь.""","""Нічого не змінилося й після 1933-го, тобто після приходу до влади Гітлера. Озброюватися йому ревно помагав Сталін, постачаючи необхідні для майбутньої війни ресурси – від нафти і залізної руди до [PET_BOUNDARY]бавовни[PET_BOUNDARY], й то за безцінь.""",0,gpt-5-nano,1,2,0
125,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Нема слів,що не проект,то якісь [PET_BOUNDARY]темні справи[PET_BOUNDARY]! Коли вже закінчиться ця гниль???","Нема слів,що не проект,то якісь [PET_BOUNDARY]темні справи[PET_BOUNDARY]! Коли вже закінчиться ця гниль???",0,gpt-5-nano,1,2,1
126,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Бригади в повному складі [PET_BOUNDARY]на нулі[PET_BOUNDARY] не знаходяться.",Бригади в повному складі [PET_BOUNDARY]на нулі[PET_BOUNDARY] не знаходяться.,0,gpt-5-nano,1,2,1
127,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Не відомо куди б прилетів якби не збили, могло б багатоквартирного не стати і могло б бути гірше і більше жертв. Є ж такі приклади коли [PET_BOUNDARY]долітали[PET_BOUNDARY] по будинках буквально на днях.","Не відомо куди б прилетів якби не збили, могло б багатоквартирного не стати і могло б бути гірше і більше жертв. Є ж такі приклади коли [PET_BOUNDARY]долітали[PET_BOUNDARY] по будинках буквально на днях.",0,gpt-5-nano,1,2,1
128,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Наші спецпризначенці дуже люблять [PET_BOUNDARY]«мінусувати»[PET_BOUNDARY] ворогів разом із їх технікою та укріпленими позиціями.",Наші спецпризначенці дуже люблять [PET_BOUNDARY]«мінусувати»[PET_BOUNDARY] ворогів разом із їх технікою та укріпленими позиціями.,0,gpt-5-nano,1,2,1
129,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:🔎Доброго ранку, Україно! ""[PET_BOUNDARY]Пташка[PET_BOUNDARY]"" прикордонників вже злетіла й готова до полювання на окупантів","🔎Доброго ранку, Україно! ""[PET_BOUNDARY]Пташка[PET_BOUNDARY]"" прикордонників вже злетіла й готова до полювання на окупантів",0,gpt-5-nano,1,2,1
130,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Це добре, що вони одне одного [PET_BOUNDARY]мінусують[PET_BOUNDARY], але страждають від цього й цивільні.","Це добре, що вони одне одного [PET_BOUNDARY]мінусують[PET_BOUNDARY], але страждають від цього й цивільні.",0,gpt-5-nano,1,2,1
131,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:А може я і реально [PET_BOUNDARY]прилечу[PET_BOUNDARY] до родичів навідатися, хтозна","А може я і реально [PET_BOUNDARY]прилечу[PET_BOUNDARY] до родичів навідатися, хтозна",0,gpt-5-nano,1,2,0
132,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""ведуча не на [PET_BOUNDARY]дискотеку[PET_BOUNDARY] прийшла, можна і прикритися.""","""ведуча не на [PET_BOUNDARY]дискотеку[PET_BOUNDARY] прийшла, можна і прикритися.""",0,gpt-5-nano,1,2,0
133,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Зранку 20 червня їх атакували. Багато [PET_BOUNDARY]прилетіло[PET_BOUNDARY] всякого різного і всі ці цілі накрили.",Зранку 20 червня їх атакували. Багато [PET_BOUNDARY]прилетіло[PET_BOUNDARY] всякого різного і всі ці цілі накрили.,0,gpt-5-nano,1,2,1
134,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Вони вже африканців привозять на [PET_BOUNDARY]м'ясо[PET_BOUNDARY].",Вони вже африканців привозять на [PET_BOUNDARY]м'ясо[PET_BOUNDARY].,0,gpt-5-nano,1,2,1
135,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:За десять хвилин, що ми їхали, дізнаюся, що Дмитро волонтерить, допомагає тим, хто залишився

[PET_BOUNDARY]на нулі[PET_BOUNDARY].","За десять хвилин, що ми їхали, дізнаюся, що Дмитро волонтерить, допомагає тим, хто залишився

[PET_BOUNDARY]на нулі[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
136,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Повідомляється про множинну [PET_BOUNDARY]бавовну[PET_BOUNDARY] на росії, але варто чекати на офіційне підтвердження!""","""Повідомляється про множинну [PET_BOUNDARY]бавовну[PET_BOUNDARY] на росії, але варто чекати на офіційне підтвердження!""",0,gpt-5-nano,1,2,1
137,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Більшість містян пересуваються  Золотоношею на велосипедах чи [PET_BOUNDARY]мопедах[PET_BOUNDARY]. Жінки з дитячими візочками неквапливо гуляють прибраними тротуарами.",Більшість містян пересуваються  Золотоношею на велосипедах чи [PET_BOUNDARY]мопедах[PET_BOUNDARY]. Жінки з дитячими візочками неквапливо гуляють прибраними тротуарами.,0,gpt-5-nano,1,2,0
138,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Багато писаків з цього сайту мабуть не знають що не всі Українці мали паспорти до 1962 року і бабусі які [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] майже все життя мали тільки 5 рублів пенсії. Це про те що якщо будете лайном поливати діючу владу, то історія може повторитись. Спочатку треба виграти війну, а потім розбиратись","Багато писаків з цього сайту мабуть не знають що не всі Українці мали паспорти до 1962 року і бабусі які [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] майже все життя мали тільки 5 рублів пенсії. Це про те що якщо будете лайном поливати діючу владу, то історія може повторитись. Спочатку треба виграти війну, а потім розбиратись",0,gpt-5-nano,1,2,0
139,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:оновлення європейського законодавства та визначення нових [PET_BOUNDARY]цілей[PET_BOUNDARY] щодо скорочення шкідливих викидів CO2 до 2030 року.",оновлення європейського законодавства та визначення нових [PET_BOUNDARY]цілей[PET_BOUNDARY] щодо скорочення шкідливих викидів CO2 до 2030 року.,0,gpt-5-nano,1,2,0
140,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Так, в особовому складі за минулий тиждень противник втратив майже батальйон — 417 [PET_BOUNDARY]двохсотих[PET_BOUNDARY] росіян.","Так, в особовому складі за минулий тиждень противник втратив майже батальйон — 417 [PET_BOUNDARY]двохсотих[PET_BOUNDARY] росіян.",1,gpt-5-nano,1,2,1
141,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Мис Фіолент також вибухи. Кажуть ППО. Справжня	[PET_BOUNDARY]дискотека[PET_BOUNDARY] для кацапів.""","""Мис Фіолент також вибухи. Кажуть ППО. Справжня	[PET_BOUNDARY]дискотека[PET_BOUNDARY] для кацапів.""",0,gpt-5-nano,1,2,1
142,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Моніторингові канали повідомили про [PET_BOUNDARY]приліт[PET_BOUNDARY] балістичної ракети.",Моніторингові канали повідомили про [PET_BOUNDARY]приліт[PET_BOUNDARY] балістичної ракети.,0,gpt-5-nano,1,2,1
143,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Якщо воїн помирав під час бою, його повертали додому [PET_BOUNDARY]на щиті[PET_BOUNDARY], висловлюючи в такий спосіб повагу.","Якщо воїн помирав під час бою, його повертали додому [PET_BOUNDARY]на щиті[PET_BOUNDARY], висловлюючи в такий спосіб повагу.",1,gpt-5-nano,1,2,1
144,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Яка кінцева [PET_BOUNDARY]ціль[PET_BOUNDARY]? Не вистачає вибухівки?",Яка кінцева [PET_BOUNDARY]ціль[PET_BOUNDARY]? Не вистачає вибухівки?,0,gpt-5-nano,1,2,0
145,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Також українська сторона пошкодила 6 бойових машин піхоти, ліквідувала 21 окупанта та [PET_BOUNDARY]""затрьохсотила""[PET_BOUNDARY] 26 ворогів.","Також українська сторона пошкодила 6 бойових машин піхоти, ліквідувала 21 окупанта та [PET_BOUNDARY]""затрьохсотила""[PET_BOUNDARY] 26 ворогів.",0,gpt-5-nano,1,2,1
146,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Так вино можна не обов'язково [PET_BOUNDARY]заливати за комір[PET_BOUNDARY]. Можна випити шампанське, можна почастувати вином. Не бачу проблеми.","Так вино можна не обов'язково [PET_BOUNDARY]заливати за комір[PET_BOUNDARY]. Можна випити шампанське, можна почастувати вином. Не бачу проблеми.",0,gpt-5-nano,1,2,1
147,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:За прикметою, з [PET_BOUNDARY]прильотом[PET_BOUNDARY] журавлів на Співця ""рік повертає на літо"" і встановлюється тепла погода. ""","За прикметою, з [PET_BOUNDARY]прильотом[PET_BOUNDARY] журавлів на Співця ""рік повертає на літо"" і встановлюється тепла погода. """,0,gpt-5-nano,1,2,0
148,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Здатність до захисту своєї держави, маю на увазі [PET_BOUNDARY]на нулі[PET_BOUNDARY], є великим проявом мужності та позиції до незалежності та волі.","Здатність до захисту своєї держави, маю на увазі [PET_BOUNDARY]на нулі[PET_BOUNDARY], є великим проявом мужності та позиції до незалежності та волі.",0,gpt-5-nano,1,2,1
149,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Нехай [PET_BOUNDARY]прилетить[PET_BOUNDARY] ,те ,що вчора в Кривій Ріг. Путінці скоро захлинеться украінською кров'ю","Нехай [PET_BOUNDARY]прилетить[PET_BOUNDARY] ,те ,що вчора в Кривій Ріг. Путінці скоро захлинеться украінською кров'ю",0,gpt-5-nano,1,2,1
150,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Знахідка дослідників з Університету Курасікі відрізняється тим, що для верхньої частини опудала використали папір, тканину й [PET_BOUNDARY]бавовну[PET_BOUNDARY], що є доволі незвичним.""","""Знахідка дослідників з Університету Курасікі відрізняється тим, що для верхньої частини опудала використали папір, тканину й [PET_BOUNDARY]бавовну[PET_BOUNDARY], що є доволі незвичним.""",0,gpt-5-nano,1,2,0
151,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Не втечеш, від “[PET_BOUNDARY]пташок[PET_BOUNDARY]” не втечеш взагалі нікуди”, – зізналися росіяни.","Не втечеш, від “[PET_BOUNDARY]пташок[PET_BOUNDARY]” не втечеш взагалі нікуди”, – зізналися росіяни.",0,gpt-5-nano,1,2,1
152,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Мушу вас ""приземлити"" - бачать, знають, іх це збиває з","Мушу вас ""приземлити"" - бачать, знають, іх це збиває з",0,gpt-5-nano,1,2,0
153,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:У місті постійно лунає сирена повітряної тривоги і фіксують [PET_BOUNDARY]прильоти[PET_BOUNDARY] снарядів крупних калібрів.",У місті постійно лунає сирена повітряної тривоги і фіксують [PET_BOUNDARY]прильоти[PET_BOUNDARY] снарядів крупних калібрів.,0,gpt-5-nano,1,2,1
154,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""А чому Лола пішла на [PET_BOUNDARY]дискотеку[PET_BOUNDARY], якщо вона повинна сидіти з дітьми?""","""А чому Лола пішла на [PET_BOUNDARY]дискотеку[PET_BOUNDARY], якщо вона повинна сидіти з дітьми?""",0,gpt-5-nano,1,2,0
155,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Ростов, то що у вас вночі за [PET_BOUNDARY]дискотека[PET_BOUNDARY] була? Чого не покликали?""","""Ростов, то що у вас вночі за [PET_BOUNDARY]дискотека[PET_BOUNDARY] була? Чого не покликали?""",0,gpt-5-nano,1,2,1
156,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Коли їй зателефонували і сказали, що є «[PET_BOUNDARY]трьохсотий[PET_BOUNDARY]» офіцер.","Коли їй зателефонували і сказали, що є «[PET_BOUNDARY]трьохсотий[PET_BOUNDARY]» офіцер.",0,gpt-5-nano,1,2,1
157,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Ми намагаємося допомогти у першу чергу військовим, які [PET_BOUNDARY]на нулі[PET_BOUNDARY]...","Ми намагаємося допомогти у першу чергу військовим, які [PET_BOUNDARY]на нулі[PET_BOUNDARY]...",0,gpt-5-nano,1,2,1
158,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Сьогодні прямо якесь свято бавовни. В районі залізничного вокзалу Донецька теж [PET_BOUNDARY]бавовна[PET_BOUNDARY], – пожартували в СтратКомі вчора. ""","""Сьогодні прямо якесь свято бавовни. В районі залізничного вокзалу Донецька теж [PET_BOUNDARY]бавовна[PET_BOUNDARY], – пожартували в СтратКомі вчора. """,0,gpt-5-nano,1,2,1
159,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:За реакцію прапора бан не [PET_BOUNDARY]прилетить[PET_BOUNDARY]?)",За реакцію прапора бан не [PET_BOUNDARY]прилетить[PET_BOUNDARY]?),0,gpt-5-nano,1,2,0
160,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:— Тату, — шокований Миколка вирвався, чи, точніше, [PET_BOUNDARY]викрутився[PET_BOUNDARY] з батькових обіймів, — ти що це, плачеш?","— Тату, — шокований Миколка вирвався, чи, точніше, [PET_BOUNDARY]викрутився[PET_BOUNDARY] з батькових обіймів, — ти що це, плачеш?",0,gpt-5-nano,1,2,0
161,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Женитися йому, бач, на старості [PET_BOUNDARY]приспічило[PET_BOUNDARY]!","Женитися йому, бач, на старості [PET_BOUNDARY]приспічило[PET_BOUNDARY]!",0,gpt-5-nano,1,2,0
162,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Хтось передає кошти, хтось одразу залізних [PET_BOUNDARY]пташок[PET_BOUNDARY]. Головна мета - підтримати наших хлопців на нулі...","Хтось передає кошти, хтось одразу залізних [PET_BOUNDARY]пташок[PET_BOUNDARY]. Головна мета - підтримати наших хлопців на нулі...",1,gpt-5-nano,1,2,1
163,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Також потрапив під обстріл. ""Один двохсотий, один [PET_BOUNDARY]трьохсотий[PET_BOUNDARY].","Також потрапив під обстріл. ""Один двохсотий, один [PET_BOUNDARY]трьохсотий[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
164,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Найбільше з-поміж основних видів [PET_BOUNDARY]м'яса[PET_BOUNDARY] здорожчали сало домашнє та свинина.",Найбільше з-поміж основних видів [PET_BOUNDARY]м'яса[PET_BOUNDARY] здорожчали сало домашнє та свинина.,0,gpt-5-nano,1,2,0
165,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Також на Одещині розпочато експериментальне вирощування [PET_BOUNDARY]бавовни[PET_BOUNDARY]. У нашому регіоні дев’ять підприємств виявили бажання засіяти експериментальні поля з бавовником.""","""Також на Одещині розпочато експериментальне вирощування [PET_BOUNDARY]бавовни[PET_BOUNDARY]. У нашому регіоні дев’ять підприємств виявили бажання засіяти експериментальні поля з бавовником.""",0,gpt-5-nano,1,2,0
