,ID,TEXT,PET,LABEL,EUPH_STATUS
135,135,4、保持良好稳定的情绪保持良好稳定的情绪对于优生也很重要，若经常忧郁、烦恼或脾气暴躁，会使大脑皮质功能紊乱，造成神经系统，内分泌功能，睾丸生精功能以及性功能不稳定，也影响精子的产生和质量。 在注意上述问题的基础上，还应注意选择最佳的气候、[PET_BOUNDARY]同房[PET_BOUNDARY]的环境、夫妻双方应在最佳的精神状态等，这样才能保证生出“优质”宝宝。,同房,1,sometimes_euph
2745,2745,车身侧面，科雷傲的车身长度达到了4，672 mm，与老款科雷傲相比车身长度增加了150 mm，看上去显得十分修长。 而身为SUV的它首尾则显得[PET_BOUNDARY]圆润[PET_BOUNDARY]，前悬较短，看上去紧凑结实。  全新科雷傲的内饰设计在使用上依旧延续了法国风格，但是在视觉效果上却带来了浓郁的科技氛围，8.7寸的竖屏是主要展现科技感的配置，全触屏的操作方式也越来越成为当下的主流趋势。,圆润,0,sometimes_euph
2595,2595,”李叔说。 担忧：孩子若受伤责任大，[PET_BOUNDARY]黑户[PET_BOUNDARY]小孩无法入学 那次之后，李叔夫妇再没见过小红，无亲无故的一个孩子扔在这里，他们急了。 “今年3月份以后，我的书店不挣钱都已经关了，现在我只能每晚骑着电动车去拉拉客找钱；我老婆之前都没有工作，家里还有个儿子正在念书，家里实在是负担不起轩仔。,黑户,1,always_euph
1032,1032,据了解，此次工程改造，重点突出亲水元素，因此在沿岸设计改造了亲水平台和亲水木栈道，同时将人行道和车行道进行了划分，也就是游步路和慢行道。 而为了照顾[PET_BOUNDARY]特殊人群[PET_BOUNDARY]，还人性化地设计了无障碍坡道。 景观刚一开放，就有不少居民来休闲游玩。,特殊人群,1,always_euph
1283,1283,起初吃午饭时，慈禧还好好地，可吃着吃着，便开始头晕目眩，且这一状况持续了较久。 人将[PET_BOUNDARY]逝世[PET_BOUNDARY]时，当事人多了然，便晓得自己将不久于人世，故立即召开紧急会议，并敲定太后管重要之事，监国摄政王裁定。  发完上谕后，慈禧病情越发加剧，便命令军机大臣起草遗诏。,逝世,1,always_euph
1713,1713,3.遇事惊慌失措。 纽约市心理分析专家莱昂·霍夫曼博士表示，很多新父母对宝宝溢奶、呕吐等[PET_BOUNDARY]生理反应[PET_BOUNDARY]过于敏感；宝宝吃喝拉撒睡方方面面多了还是少了？ 诸多问题经常令新妈妈手足无措，甚至焦虑。,生理反应,0,sometimes_euph
1628,1628,属牛属牛的朋友，在这个10月底，会有大财进账，在工作中自己接手的项目都能完成的很好，很容易就能得到老板的赏识和器重，升职加薪，事业发展一顺百顺。 原本比较[PET_BOUNDARY]拮据[PET_BOUNDARY]的生活都会得到很大的改善，大笔大笔的钱财滚滚而来，度过困难的时期，一切都能柳暗花明，大富大贵。 属羊生肖羊的朋友在进入到今年的十月份之后工作上就会越来越顺利，在身边一些朋友的帮助下更是能得到不小的发展。,拮据,1,always_euph
1114,1114,据《南方都市报》报道对于“肉身坐佛”章公祖师像的追索工作，大田县的文博专家和知情人士披露，章公祖师被盗案的关键证人目前已经[PET_BOUNDARY]离世[PET_BOUNDARY]，该案有可能成为一宗谜案。 据大田县博物馆馆长陈其忠介绍，1995年章公祖师像被盗时，他曾经配合公安机关进行过调查。,离世,1,always_euph
1701,1701,中新网5月27日电 据BBC中文网报道，因斯父子两人已经在周日前往米兰商议转会事宜。 22岁布莱克浦边锋小因斯在13 - 14下半赛程父亲被俱乐部[PET_BOUNDARY]炒鱿鱼[PET_BOUNDARY]后租借于水晶宫。 他在布莱克浦的合同今年夏季到期，而俱乐部能够得到的转会补偿仅有15.5万英镑。,炒鱿鱼,1,always_euph
1786,1786,虽然小时工资的年化增速在近期没有变化，仍然是同比增长2.1%。 在新增就业方面表现最弱的部门是采矿业，油价暴跌引发该行业[PET_BOUNDARY]裁员[PET_BOUNDARY]1.1万个岗位。 制造业和建筑业也实施了裁员，休闲娱乐业和餐饮业的新增就业人数从上个月的7万人骤减至1.3万人。,裁员,1,always_euph
300,300,4月7日，在位于突尼斯首都的突尼斯市立剧院，2015年度“突尼斯[PET_BOUNDARY]小姐[PET_BOUNDARY]”拉维娜·杰贝里向观众致意。 7日，2015年“突尼斯小姐”大赛在突尼斯市立剧院落下帷幕。,小姐,0,sometimes_euph
1624,1624,妻子还为冯期友生下了两个女儿和一个儿子。 因夫妻两人都是残疾人，除了偶尔[PET_BOUNDARY]打点[PET_BOUNDARY]零工，两人的生活来源大部分是国家提供的低保。 为了方便照顾冯期友一家，父母、兄弟姐妹多年来都在一起生活，直到各自的孩子长大后才分开居祝邻居轮流帮忙为其烧菜做饭10年前，冯期友的父母先后去世，儿女也都外出务工，可夫妻俩的生活并没有受到多大影响。,打点,0,sometimes_euph
682,682,7月17日上午9点半左右，南京江北大道S8葛塘站发生一起车祸：一辆大巴撞上一辆618公交车，造成两车上多人受伤。 据了解，因为家里老人[PET_BOUNDARY]去世[PET_BOUNDARY]，市民吴先生就租来这辆四五十座的大巴车，车上坐的都是自家的亲朋好友。 当天上午，他们刚从六合殡仪馆回来，准备到葛塘的安乐公募去将老人入土为安，没想到当车子开到S8葛塘站的时候车子撞上了公交车。,去世,1,always_euph
3117,3117,因美容店涉嫌欺诈，应三倍赔偿。 但在赔偿时遇到了[PET_BOUNDARY]麻烦[PET_BOUNDARY]，到底以2000元扣款的3倍来赔偿，还是以5800元价款来赔偿？ 黄女士不敢继续治疗，就到医院就诊，花费医疗费1058元。,麻烦,0,sometimes_euph
2953,2953,京华时报讯(记者余雪菲)中国推动亚洲亿万富豪人数增长。 日前，瑞银联合普华永道发布的《亿万富豪报告》显示，尽管当前全球[PET_BOUNDARY]经济放缓[PET_BOUNDARY]，亚洲的亿万富豪人数仍在增加，并且大部分产生在中国。 报告指出，亚洲是全球财富创造的引擎。,经济放缓,1,always_euph
2706,2706,另外，维生素E能调节人的性腺功能，新婚夫妇应多吃坚果、绿叶蔬菜、新鲜水果及动物肝脏。 国外研究表明，妊娠合并肾病可导致多种不良妊娠结局，如早产、胎儿体格和神经[PET_BOUNDARY]发育迟缓[PET_BOUNDARY]、死胎等；对于母亲而言，妊娠可诱发肾脏疾病发生或导致原本的肾病加重，严重者可出现肾功能衰竭。 小编建议准备要孩子的女性在孕前检查肾脏功是否健全。,发育迟缓,1,always_euph
3056,3056,全国人大相关专门委员会和常委会工作委员会要在调研、听取汇报等工作基础上，梳理出人民群众普遍关注的热点难点问题，并以适当方式征求人大代表、地方人大对专题询问的意见。 为提高问答质量，意见还规定，在询问过程中，常委会组成人员的提问要抓住关键和[PET_BOUNDARY]要害[PET_BOUNDARY]问题，不回避矛盾，如对回答问题情况不满意，可以进一步深入询问。 同时，要尊重常委会组成人员在专题询问中的主导作用，对于询问人提出的问题，答问人应直截了当、实事求是地做出回答，不走过场，现场不能答复或者不能充分答复的，应说明情况并于会后及时书面答复。,要害,0,sometimes_euph
3027,3027,讲这句话的人是张爱玲。 一下子让人觉得这个女子确实很不平常，讲话直击[PET_BOUNDARY]要害[PET_BOUNDARY]。 生活安定，就无需风餐露宿四处奔波形容枯槁，内心不安定，就一直保持着旺盛新鲜的生命力，面容，是心灵的土肥滋养的花朵，心灵的土壤肥沃，面庞的花就会越开越娇艳。,要害,0,sometimes_euph
131,131,验孕棒多次使用会影响检测结果吗？ 专家：验孕棒只可以使用一次，有没有怀孕可以再月经推迟一周以后早孕试纸测试，两条线说明怀孕，也可以[PET_BOUNDARY]同房[PET_BOUNDARY]10天以后去医院抽血查hcg确认一下，这个方法更准确的。 此外，想要获得更加准确的验孕结果，那么在使用验孕棒的时候还要注意以下要点：采用晨尿：尽量采用早晨的第一次尿液进行检测，因为这个时候的激素水平最容易检测出来。,同房,1,sometimes_euph
897,897,中新网6月20日电 据韩联社20日消息，日本政府当日公布了有关“河野谈话”的调查报告，该谈话承认日军曾经强征[PET_BOUNDARY]慰安妇[PET_BOUNDARY]。 日本政府在报告中称，韩日两国曾就河野谈话的内容进行秘密协商。,慰安妇,1,always_euph
3200,3200,”日本因为悠久的长跑文化和绝佳的跑步氛围，民间很多企业和高校都会自行举办跑步节日赛。 最有名的就是东京高校间的箱根驿传，火爆程度堪比美国超级碗和中国的春节，对于日本人来说，这就是节日一般令人兴奋[PET_BOUNDARY]欢愉[PET_BOUNDARY]的长跑比赛。 年轻时的典子，第一次参加日本当地的跑步节日赛5公里组，就轻松获得第一名，拿到了奖品，体会到了有别于“王球”输赢定成败的成就感和自信心。,欢愉,0,sometimes_euph
2597,2597,记者注意到，该意见主要针对八类无户口人员，包括不符合计划生育政策的无户口人员、未办理《出生医学证明》的无户口人员、未办理收养手续的事实收养无户口人员、被宣告失踪或者宣告死亡后户口被注销人员、农村地区因婚嫁被注销原籍户口的人员、户口迁移证件遗失或者超过有效期限造成的无户口人员，以及我国公民与外国人、无国籍人非婚生育的无户口人员等。 超生、非婚生育均可办户口长期以来，我国的不少“[PET_BOUNDARY]黑户[PET_BOUNDARY]”都与违反计划生育政策有关。 该意见指出，湖北省各地要摸清无户口人员的数量、分布及产生原因等，区别不同情况，分类实施无户口人员登记政策。,黑户,1,always_euph
3092,3092,4、大数据让殡葬服务更人性化互联网+时代下的大数据运用不仅仅是服务活着的人，还能为逝去的人办一场个性化的告别仪式，一定程度上抚慰了面对分离的亲人，让“告别”不再那么压抑与悲痛，让“节哀”在科技的辅助下多一点勇气。 今年南昌启动殡葬服务“互联网+”应用平台建设，利用数据整合殡葬服务模式，细化殡葬服务流程，建立丧葬预约-灵堂布置-[PET_BOUNDARY]逝者[PET_BOUNDARY]生平回顾-追悼仪式在线实时视频-人文墓地服务-网上祭扫等的数据库，满足群众个性化需求的殡葬“互联网+”服务模式。 5、大数据让跨境电商营销更精准跨境电子商务最迫切需求便是如何吸引前端海淘者的关注，大数据时代的跨境电商营销，不仅需要通过大数据来获取资源，还需要将这些数据运用于营销策略，使营销更精准，提升转化率。,逝者,1,sometimes_euph
1264,1264,当日，由中国人体器官捐献管理中心主办，江西省红十字会、江西省卫计委承办的“2015年全国人体器官捐献清明缅怀纪念暨宣传普及活动”在南昌举行，来自部分器官捐献者家属、志愿者等社会各界代表200余人参加了活动。 出席此次活动的郝林娜表示，自2010年3月，中国红十字会受原卫生部委托开展公民[PET_BOUNDARY]逝世[PET_BOUNDARY]后器官捐献工作。 五年来，一大批感动中国的器官捐献者在各地涌现，他们生前虽曾默默无闻地生活在不同的地方，但他们在逝世后捐献的器官让其他重症患者重新获得了新生，使一个个濒临绝境的生命之花得以重新绽放。,逝世,1,always_euph
2786,2786,把后面的一束头发从上往下倒着梳一下，再用顶上的头发盖住就行啦~ 最后的发髻推荐用螺旋夹哦~ 发髻的正确绑法~ 头发向一侧梳顺，鬓角处留出两束细发，之后扎成斜马尾，系上丝巾用U型夹固定，头顶的头发揪蓬松一点。  [PET_BOUNDARY]小号[PET_BOUNDARY]U型夹的各种用途~ 《冰雪皇后》发型升级版——最后将辫子盘成发髻~ 头发平均分两束，分别编成辫子，发尾盘成发髻，不过发髻的位置不要太高，除非你想变成《星球大战》里的莉亚公主…… 非常适合年轻姑娘的辫子发型~ 头发向前梳，束起高马尾，取一缕头发缠到发绳上将其盖住，发尾收进发绳，精神十足！  头发斜梳，拧紧并收起发尾，最后用尖嘴夹夹住，有点熟女范儿~,小号,0,sometimes_euph
858,858,韩国警方称朴有天有望洗清所有[PET_BOUNDARY]性侵[PET_BOUNDARY]嫌疑,性侵,1,always_euph
1788,1788,中新网3月19日电 据美国《华尔街日报》3月19日报道，据知情人士透露，雅虎公司正撤出其在中国的剩余业务，[PET_BOUNDARY]裁员[PET_BOUNDARY]200至300人，并关闭北京研究中心。 该公司表示，已于周三向员工通知这项裁员计划。,裁员,1,always_euph
372,372,在护送的途中，坏家伙们从西北荒漠到繁华上海层层拦截，他们在天外山拦截，在黄沙会拦截，在国统区拦截，在日占区拦截，在船帮拦截，在天目山拦截。 好家伙们中不断有人[PET_BOUNDARY]牺牲[PET_BOUNDARY]，他们运用各自的智慧，排除各种困难，完成了党组织交给的任务。 同时好家伙们用自己的行为教育顽固势力，以民族大义为重，大家一致对抗日本侵略者。,牺牲,1,sometimes_euph
955,955,王菲在我们眼中一向都是惜字如金，捉摸不透的，她的身上总是有一种神秘的色彩，可能这正是她吸引谢霆锋的地方吧？  而张柏芝也是一个非常亲民的女明星，她在年龄和长相上胜过了王菲，但是在魅力和“生活作风”[PET_BOUNDARY]方便[PET_BOUNDARY]似乎又输给了王菲，王菲离过两次婚，还有过两个女儿，但是关于离婚，王菲在公众面前更是不会多说什么，也能够很快的进入新的生活，而张柏芝在离婚后，似乎很消沉。  而谢霆锋的妈妈狄波拉也对王菲特别的满意，她说：霆锋因为王菲变乖了，他会想着学习各种中餐来讨好王菲，之前一些玩游戏、喝咖啡的不好习惯也扔掉了。,方便,0,sometimes_euph
2936,2936,经过20多年的发展，三家政策性银行已经形成了各自特色和业务模式。 丝路基金董事总经理王建业说，当前面对[PET_BOUNDARY]经济下行[PET_BOUNDARY]压力，更加重视政策性银行，不断改革和调整其业务，将更好地发挥其在稳增长、调结构、支持外贸发展、实施“走出去”等战略中的功能和作用。 划范围：避免与商业银行业务过多重叠明确了“是什么”，接下来就要解决“做什么”。,经济下行,1,always_euph
101,101,声明原文附后：全国红军小学建设工程理事会关于对毕褔剑网络视频事件的声明毕福剑作为央视主持人，全国红军小学建设工程爱心大使、在此次网络视频中的言论造成严重社会影响、在革命老区红军小学群众家长和广大师生中造成无可挽回的恶劣影响、经全国红军小学建设工程理事会研究决定：撤销毕福剑全国红军小学爱心大使称号，消除影响，广大师生员工将坚决按照习近平总书记“红色江山永不変色、红色基因代代相传”的重要指示、坚定不移跟着中国共产党、坚定革命信仰、使伟大的红军精神代代相传！ 全国红军小学建设工程理事会2015年4月8日全国红军小学介绍：全国红军小学建设工程于2007年由前中央领导李瑞环[PET_BOUNDARY]同志[PET_BOUNDARY]和老革命家亲属倡导发起；由中国延安精神研究会、中国关心下一代工作委员会、中国青少年网络协会、中国青年网、中国少年先锋队事业发展中心、北京电影学院动画学院、青海、江西、内蒙、安徽、吉林、甘肃、新疆生产建设兵团青少年发展基金会、全国红军小学建设工程理事会共同建设。 中央军委原副主席迟浩田上将任荣誉理事长，第十一届全国人大外事委员会主任委员李肇星任名誉理事长，第十一届全国人大教科文卫委员会副主任委员李树文任名誉理事长，原海军副司令员赵兴发中将任理事长，他们不但筹划全国红军小学的建设发展，还亲力亲为的到革命老区参加红军小学建设。,同志,0,sometimes_euph
3192,3192,正如作者所说的，每一个人都是那样的与众不同，由于你所具有的内在生命力一直在熊熊燃烧，所以，当你完成了自己人生的台阶之后，就要向上攀登。 你只有在这种不倦的探索中，才能丰富自己的人生，才能得到生命的[PET_BOUNDARY]欢愉[PET_BOUNDARY]，才感到自己内在的充实和价值。 众所周知，作为女性作家，同时又作为军人、内科医生、心理咨询师、旅行者……独特而丰富的生活经历，让毕淑敏的散文作品如同一趟主题是爱的心灵之旅。,欢愉,0,sometimes_euph
2672,2672,【新闻背景】自3月1日不动产登记暂行条例实施以来，西安[PET_BOUNDARY]二手[PET_BOUNDARY]房交易市场的房源一度出现“井喷”。 受不动产登记的影响，官员急于将房屋转手，表示价格好商量，“关键要快”。,二手,1,always_euph
2438,2438,性是这样一件奇妙的事，遇见对的人，总能体会出百转千回的滋味。 桐惠虽然也紧张，但更多是向往，在陆振廷的带领下，每一次抚摸和亲吻都是[PET_BOUNDARY]欢愉[PET_BOUNDARY]的盛宴。 总之，是个可喜的起点。,欢愉,1,sometimes_euph
1790,1790,Swedbank银行分析师马蒂亚斯·伦德伯格(Mathias Lundberg)称：“我们知道市场环境不景气，而且也会体现在爱立信的财报中，但我们没有想到会如此糟糕。 ”上周，爱立信刚刚宣布将在瑞典[PET_BOUNDARY]裁员[PET_BOUNDARY]约3900人。 其中约3000人来自制造、研发和其他部门，另外900人为咨询人员。,裁员,1,always_euph
1831,1831,63年前，24岁的杨老先生所在部队驻扎在麻芝时，偶然间搭救了一名3岁溺水男孩，从此两人建立了深厚情意。 后因工作[PET_BOUNDARY]调动[PET_BOUNDARY]，杨老先生回到四川，由于通讯不畅，杨老先生便与溺水儿童家里断了联系，但杨老先生对当年救起的小孩子一直挂念在心。 今年9月中旬，在家人的帮助下，杨老先生与龙里县公安局麻芝中心警务室取得了联系，希望能够找到当年救起的孩子。,调动,1,sometimes_euph
253,253,他是一名包工头，见警方在主城区加大扫毒力度，便斥资70多万元在深山中修建了这个豪华KTV包厢，专门招揽吸毒人员，这名包工头也经常陪客人吸几口。 由于地点隐蔽，所以此处收费也不低，包厢费每晚1.5万元，陪吸的[PET_BOUNDARY]小姐[PET_BOUNDARY]每人收费3000元，吸毒人员如果饿了要点一碗稀饭，收费高达100元，不过许多瘾君子仍趋之若鹜。 目前，10名涉案人员正在接受审查，全案还在进一步调查中。,小姐,1,sometimes_euph
335,335,跑步并不是为了锻炼身体，而是不久前该院系出台的一项规定：“挂一科跑1000米”。 据了解，该系2013级共有80余人，仅上学期期末考试就有30多人挂科，挂科最多的一名男生共[PET_BOUNDARY]挂了[PET_BOUNDARY]五门课，被罚跑5000米。 去年该校也曾有院系采取类似做法，并取得了一定的效果，但不少同学对类似的处罚持反对态度，认为不值得推广。,挂了,0,sometimes_euph
2930,2930,4．4．2 报告期内基金的业绩表现报告期末，本基金份额净值为0．961元，报告期内本基金份额净值增长率为－0．31％，业绩比较基准收益率为33．28％。 4．5 管理人对宏观经济、证券市场及行业走势的简要展望2015年宏观[PET_BOUNDARY]经济下行[PET_BOUNDARY]压力较大，如何企稳、何时企稳需要密切观察、跟踪。 宏观政策方面，在强调新常态的前提下，稳增长、防风险的力度将有所加大。,经济下行,1,always_euph
197,197,2018年戊戌年，七杀旺，与命局组成官杀混杂，感情杂芫，该年要防婚变。 过此年，后面亥子丑三年均为用神水旺之年，运气转佳，[PET_BOUNDARY]夫妻生活[PET_BOUNDARY]美满。 你的婚姻宫坐寅木为忌神，难得丈夫之力，生活上多半要靠自己，食神泄日元之气，比较迁就对方，愿意为对方付出。,夫妻生活,1,sometimes_euph
1772,1772,最后这句怎么听起来怪怪的”。 除了音乐胎教，她也破戒努力进食补胎，原来易胖体质的她以前只要3餐正常吃就会胖，“从前你们看到[PET_BOUNDARY]苗条[PET_BOUNDARY]的我，是什么都只尝几小口饿出来的小鸟胃”！ 现在她为了宝宝的健康放弃节食，改用少量多餐、1天吃6餐的方式养胎。,苗条,1,always_euph
2654,2654,正品配件可网购一品一码可追溯互联网正在从各个环节改变着汽车行业的传统模式。 从新车销售、[PET_BOUNDARY]二手[PET_BOUNDARY]车交易再到如今的汽车售后。 随着汽车保有量的上升，拥有6000亿潜力的中国汽车后市场吸引了诸多从业者关注，当然也包括正在试图颠覆各个行业的电商。,二手,1,always_euph
2139,2139,党中央审议通过的《关于引导农村土地承包经营权有序流转发展农业适度规模经营的意见》，提出要根据各地基础和发展条件，确定合理的耕地经营规模加以引导。 [PET_BOUNDARY]发展中[PET_BOUNDARY]国特色的农业规模经营，以多大规模为宜，怎样的区间效率更高？ 根据现代农业发展的一般规律与各地的实践，我们概括为这个区间应该与城镇化进程和农村劳动力转移规模相适应，与农业科技进步和生产手段改进程度相适应，与农业社会化服务水平提高相适应。,发展中,0,sometimes_euph
1858,1858,这是由于香橙中含有（R） - 柠檬烯和黄酮类物质，不仅使橙子具有独特的芳香，还有镇静安神、缓解焦虑的作用。 菠萝 能量充电器 酸甜可口的菠萝是不是能随时[PET_BOUNDARY]调动[PET_BOUNDARY]你的味蕾呢？ 菠萝中含有大量的碳水化合物和纤维素，前者是体内必不可少的能量来源，后者可延长碳水化合物的消化时间，使血糖长时间保持稳定。,调动,0,sometimes_euph
2355,2355,沃夫维兹(PaulWolfowitz)。 双方在黎智英的游艇上逗留五小时，二人前后脚离开，而与美国政党关系密切的壹传媒高层Mark Simon，则一直在旁[PET_BOUNDARY]打点[PET_BOUNDARY]。 据《东周刊》报道，该刊早前接获可靠消息，指黎智英近期会跟美国一些极敏感的政治人物在港见面，经不断追查，至5月底终于有所发现。,打点,1,sometimes_euph
1137,1137,看看下面的 五个错误，你犯了几条？ 错误一内裤“隔夜”洗 有些人嫌麻烦，比较懒就会将换下来的内裤攒到一起再洗但是你知道这是错误的吗因为内裤上的分泌物大多数是蛋白质如果不及时清洗就会滋生细菌而且内裤上的异味也会招来蚊虫错误二与其他衣物混洗 内裤的卫生要求极为重要最好不要跟外衣清洗因为这样很容易将外衣上面污染物传到内裤上为了卫生起见最好将内裤单独洗如果有条件那就用专门的盆来清洗错误三不揉搓 有些懒人，特别是男士洗内裤时只是随便搓了两下你确定你洗干净了吗正确的做法是把内裤放在肥皂水中轻轻搓洗3~5分钟最后再用清水冲洗干净如果姑娘们的内裤沾到大姨妈那就先用水泡一会再用含蛋白质酶的洗衣粉去洗错误四随意晾干 看到很多人晾内裤都是随意一挂还有很多人都是只夹着一个角反正都会干大家就会觉得无所谓但是这样做容易导致内裤变形哦正确的做法是夹住内裤的两端或者选用小一点的衣架晾晒免得变形，穿也不舒服错误五用肥皂洗所有衣物 对于内衣裤大家都是选择什么样的清洁剂呢刺激性小的清洁剂没办法洗干净顽固污渍清洁力大的清洁剂清洗对[PET_BOUNDARY]私处[PET_BOUNDARY]又不健康洗衣粉不容易冲洗干净最好还是选用专门的内衣清洁肥皂吧注意要和其它清洁皂分开哦 【免责声明：我们尊重原创，也注重分享。 版权原作者所有，如有侵犯您的权益请及时联系，我们将在24小时之内删除。,私处,1,always_euph
3,3,半年前，黄先生把女儿从石岩水田幼儿园转到春风幼儿园，就读大班5班。 3月30日下午小黄非要外婆去接她，在回家的路上，小黄反复地喊疼，外婆把小黄拉到一隐蔽的地方后，脱下孩子的裤子一瞧，吓了一跳，“满裤子都是血，[PET_BOUNDARY]下身[PET_BOUNDARY]全都红肿了，血流到满裤子都是。 ”外婆说。,下身,1,sometimes_euph
3115,3115,出游形式的选择带宝宝出游最好选择自助形式。 虽然跟团旅游可免去许多诸如订机票、找旅店的[PET_BOUNDARY]麻烦[PET_BOUNDARY]，但旅行团的行程普遍安排较紧，不太适合太小的宝宝，而自助游就相对轻松多了。 家长可以机动地根据宝宝的情况调整行程，更便于全家享受出游的过程。,麻烦,0,sometimes_euph
2421,2421,利物浦第69分钟扳回一城，库迪尼奥前场抢断后直传，斯图里奇小禁区右上角外射入近角，1-2。 第94分钟，布林德突入禁区左侧在埃姆雷-詹防守下摔倒，裁判判罚[PET_BOUNDARY]极刑[PET_BOUNDARY]，但鲁尼射出的点球被米尼奥莱扑出。,极刑,0,sometimes_euph
280,280,“我每年都要买一些暖宝宝贴用，哪里觉得冷就贴到哪里，方便好用。 ”正在选购暖宝宝贴的市民李[PET_BOUNDARY]小姐[PET_BOUNDARY]说。 记者注意到，很多父母也为孩子选购可爱的保暖小物件，带着卡通图案的手套、围巾、口罩等儿童版保暖品让人爱不释手，“孩子出门要全副武装，以防感冒，帽子、口罩都是卡通图案的戴起来适合孩子也很可爱。,小姐,0,sometimes_euph
2415,2415,可是天有不测风云，他在一次篮球比赛中，他和很多白人球员发生冲突。 这事因此被判刑了五年，但是由于美国[PET_BOUNDARY]有色人种[PET_BOUNDARY]的联合帮助下，他没有入狱。  虽然随后的耐克训练营里，他获得了mvp，但是，因为入狱事件，没有大学敢要他。,有色人种,1,always_euph
110,110,罗志祥欧弟“[PET_BOUNDARY]同志[PET_BOUNDARY]”照曝光大秀胸肌白肤,同志,0,sometimes_euph
438,438,"青少年含胸、驼背不仅影响体形美，而且会影响心肺发育，容易疲劳，不能坚持长时间的站立。 而形成这种情况的原因主要是，孩子个子长得快，但相关配套如学校的坐椅不见""长""；青春期发育尤其是女孩青春期[PET_BOUNDARY]胸部[PET_BOUNDARY]发育，使她们有意识无意识地驼背含胸。 此外，沉重的书包、错误的背包方式、不正确的走路姿势、不正规的坐姿、长时间的伏案看书、长时间玩电脑等都会导致孩子出现驼背含胸的情况。 ",胸部,1,sometimes_euph
1174,1174,以复制巴菲特模式而备受市场关注的复星国际有限公司昨日发布了2014年业绩，公司董事长郭广昌首次以“致股东的一封信”形式发表了其董事长报告，向“股神”的模式再迈进了一步。 郭广昌对投资者说，复星集团正在沿着“保险+投资”的核心战略前进，过去一年在融资端、投资端以及整体资产[PET_BOUNDARY]结构优化[PET_BOUNDARY]上进步巨大。 公司2014年主要指标均出现了大幅提升，归属母公司股东利润68.54亿元，较2013年同比上升24.2%。,结构优化,1,always_euph
1160,1160,一、报道情况2015 年 3 月 23 日有媒体报道称，工信部提出，到 2025 年形成3 到 5 家全球范围内有较强竞争力的超大型钢铁集团， 传宝钢股份并与武钢股份将合并。 二、澄清说明2015 年 3 月 20 日，工信部就《钢铁产业调整政策(2015 年修订)(征求意见稿)》公开征求意见，提出进一步组织钢铁行业[PET_BOUNDARY]结构优化[PET_BOUNDARY]调整，加快兼并重组，到 2025 年，前十家钢企粗钢产量全国占比不低于 60%，形成 3 到 5 家在全球有较强竞争力的超大钢铁集团。 经询问本公司控股股东宝钢集团有限公司等有关方面，截至目前，本公司控股股东和本公司均未得到来自于任何政府部门有关上述传闻的书面或口头的信息，均未向任何部门表示过此类意向，均未与武钢股份及其控股股东就此类问题进行过任何的商谈或意思表示，目前也没有此类意向。,结构优化,1,always_euph
2983,2983,目前利率水平极低，宽松的环球货币环境以及美元持续强势，仍吸引资金流入美元资产；但另一方面，美股目前估值处于历史高位，笔者预计短期美股在高位反复徘徊。 人民币资产方面，[PET_BOUNDARY]经济放缓[PET_BOUNDARY]以及降息预期导致人民币兑美元汇率近期有所贬值；但是人民币资产也不乏吸引力，由于流动性增加内地股市也有相当不错表现。 因而，作为内地投资者，笔者认为可以先留意内地的投资机会。,经济放缓,1,always_euph
1993,1993,微信号：哈佛家训（harvard8888）给你最轻松、实用、有效育儿策略◆ ◆ ◆ ◆ ◆太可怕了，一定要告诉老公！ 看完这个视频让我想起了多年前感触很深的一个故事：一所大学，在快[PET_BOUNDARY]下课[PET_BOUNDARY]时教授对同学们说: “我和大家做个游戏，谁愿意配合我一下。 ”一女生走上台来。,下课,0,sometimes_euph
1048,1048,31日，山西太原市市容环卫局组织150名[PET_BOUNDARY]环卫工人[PET_BOUNDARY]春游赏花，当地爱心醋企为1万名环卫工人捐赠3万斤、价值30万元的老陈醋。  武俊杰 摄 31日，山西太原市市容环卫局组织150名环卫工人春游赏花，当地爱心醋企为1万名环卫工人捐赠3万斤、价值30万元的老陈醋。,环卫工人,1,always_euph
119,119,有位亲车上装了两箱苹果也被交警罚莫名戳中了笑点 今天我们再看看还有哪些罚单车主会“明智故犯”呢走公交专用道每天上下班堵成狗时看着隔壁公交车道空空如也心里都有一万只草泥马在奔腾 但是无论如何劝大家还是不要抱着侥幸心理说不定在道路前方就有穿着荧光服的[PET_BOUNDARY]同志[PET_BOUNDARY]在等着抄你牌 而且万一换道到公交车道后发生事故了作为违规方的你全责妥妥的实线变道你萌心里都清楚实线不能变道吧？ 但还是控记不住记几？,同志,0,sometimes_euph
1430,1430,报道称，这是邓普西对韩国联合参谋本部议长崔润喜去年3月访美之行的回访。 邓普西将于27日同崔润喜举行会谈，就美国向韩国移交战时作战指挥权的问题、有效应对来自朝鲜“核与导弹威胁”的方案等深入[PET_BOUNDARY]交换意见[PET_BOUNDARY]。 目前，美国在韩部署萨德反导系统问题已成为媒体关心的热点问题，在此情况下，双方是否会在此次会谈上讨论这一问题尤其引人关注。,交换意见,1,always_euph
